"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"SWE","Sweden","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2015","2015",30.1,,
"SWE","Sweden","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2000","2000",49.5,,
"SWE","Sweden","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2001","2001",52.3,,
"SWE","Sweden","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2002","2002",51.7,,
"SWE","Sweden","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2003","2003",51.7,,
"SWE","Sweden","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2004","2004",51.8,,
"SWE","Sweden","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2005","2005",51.9,,
"SWE","Sweden","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2006","2006",52.2,,
"SWE","Sweden","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2007","2007",51.6,,
"SWE","Sweden","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2008","2008",55.1,,
"SWE","Sweden","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2009","2009",55.7,,
"SWE","Sweden","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2010","2010",52.8,,
"SWE","Sweden","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2011","2011",52.1,,
"SWE","Sweden","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2012","2012",52.5,,
"SWE","Sweden","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2013","2013",52.1,,
"SWE","Sweden","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2014","2014",50.2,,
"SWE","Sweden","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2015","2015",47.4,,
"SWE","Sweden","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2000","2000",16,,
"SWE","Sweden","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2001","2001",17.5,,
"SWE","Sweden","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2002","2002",17.8,,
"SWE","Sweden","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2003","2003",17.4,,
"SWE","Sweden","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2004","2004",16.9,,
"SWE","Sweden","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2005","2005",17,,
"SWE","Sweden","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2006","2006",18.5,,
"SWE","Sweden","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2007","2007",18.9,,
"SWE","Sweden","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2008","2008",21.1,,
"SWE","Sweden","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2009","2009",22.5,,
"SWE","Sweden","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2010","2010",21.3,,
"SWE","Sweden","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2011","2011",21.3,,
"SWE","Sweden","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2012","2012",22.7,,
"SWE","Sweden","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2013","2013",22.7,,
"SWE","Sweden","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2014","2014",22.4,,
"SWE","Sweden","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2015","2015",22.6,,
"SWE","Sweden","IND-ECO-EMPL","Share of employment in the transport sector","2000","2000",6.7,,
"SWE","Sweden","IND-ECO-EMPL","Share of employment in the transport sector","2001","2001",6.7,,
"SWE","Sweden","IND-ECO-EMPL","Share of employment in the transport sector","2002","2002",6.7,,
"SWE","Sweden","IND-ECO-EMPL","Share of employment in the transport sector","2003","2003",6.5,,
"SWE","Sweden","IND-ECO-EMPL","Share of employment in the transport sector","2004","2004",6.3,,
"SWE","Sweden","IND-ECO-EMPL","Share of employment in the transport sector","2005","2005",6.3,,
"SWE","Sweden","IND-ECO-EMPL","Share of employment in the transport sector","2006","2006",6.3,,
"SWE","Sweden","IND-ECO-EMPL","Share of employment in the transport sector","2007","2007",6.2,,
"SWE","Sweden","IND-ECO-EMPL","Share of employment in the transport sector","2008","2008",5.2,,
"SWE","Sweden","IND-ECO-EMPL","Share of employment in the transport sector","2009","2009",5.3,,
"SWE","Sweden","IND-ECO-EMPL","Share of employment in the transport sector","2010","2010",5.4,,
"SWE","Sweden","IND-ECO-EMPL","Share of employment in the transport sector","2011","2011",5.1,,
"SWE","Sweden","IND-ECO-EMPL","Share of employment in the transport sector","2012","2012",5.1,,
"SWE","Sweden","IND-ECO-EMPL","Share of employment in the transport sector","2013","2013",5.2,,
"SWE","Sweden","IND-ECO-EMPL","Share of employment in the transport sector","2014","2014",5.1,,
"SWE","Sweden","IND-ECO-EMPL","Share of employment in the transport sector","2015","2015",5.1,,
"SWE","Sweden","IND-ECO-VA","Share of value added by the transport sector","2000","2000",6,,
"SWE","Sweden","IND-ECO-VA","Share of value added by the transport sector","2001","2001",6.1,,
"SWE","Sweden","IND-ECO-VA","Share of value added by the transport sector","2002","2002",6.1,,
"SWE","Sweden","IND-ECO-VA","Share of value added by the transport sector","2003","2003",6.1,,
"SWE","Sweden","IND-ECO-VA","Share of value added by the transport sector","2004","2004",6,,
"SWE","Sweden","IND-ECO-VA","Share of value added by the transport sector","2005","2005",6.1,,
"SWE","Sweden","IND-ECO-VA","Share of value added by the transport sector","2006","2006",6,,
"SWE","Sweden","IND-ECO-VA","Share of value added by the transport sector","2007","2007",6,,
"SWE","Sweden","IND-ECO-VA","Share of value added by the transport sector","2008","2008",6.1,,
"SWE","Sweden","IND-ECO-VA","Share of value added by the transport sector","2009","2009",5.8,,
"SWE","Sweden","IND-ECO-VA","Share of value added by the transport sector","2010","2010",5.6,,
"SWE","Sweden","IND-ECO-VA","Share of value added by the transport sector","2011","2011",5.6,,
"SWE","Sweden","IND-ECO-VA","Share of value added by the transport sector","2012","2012",5.8,,
"SWE","Sweden","IND-ECO-VA","Share of value added by the transport sector","2013","2013",5.6,,
"SWE","Sweden","IND-ECO-VA","Share of value added by the transport sector","2014","2014",5.4,,
"SWE","Sweden","IND-ECO-VA","Share of value added by the transport sector","2015","2015",5.3,,
"CHE","Switzerland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2000","2000",9.4,,
"CHE","Switzerland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2001","2001",9.3,,
"CHE","Switzerland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2002","2002",9.2,,
"CHE","Switzerland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2003","2003",9,,
"CHE","Switzerland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2004","2004",9.1,,
"CHE","Switzerland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2005","2005",9.3,,
"CHE","Switzerland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2006","2006",9.4,,
"CHE","Switzerland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2007","2007",9.3,,
"CHE","Switzerland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2008","2008",9.3,,
"CHE","Switzerland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2009","2009",9,,
"CHE","Switzerland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2010","2010",9.2,,
"CHE","Switzerland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2011","2011",9.4,,
"CHE","Switzerland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2012","2012",9.7,,
"CHE","Switzerland","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2013","2013",9.4,,
"CHE","Switzerland","IND-ECO-EMPL","Share of employment in the transport sector","2000","2000",5.8,,
"CHE","Switzerland","IND-ECO-EMPL","Share of employment in the transport sector","2001","2001",6,,
"CHE","Switzerland","IND-ECO-EMPL","Share of employment in the transport sector","2002","2002",6,,
"CHE","Switzerland","IND-ECO-EMPL","Share of employment in the transport sector","2003","2003",6.2,,
"CHE","Switzerland","IND-ECO-EMPL","Share of employment in the transport sector","2004","2004",5.8,,
"CHE","Switzerland","IND-ECO-EMPL","Share of employment in the transport sector","2005","2005",5.7,,
"CHE","Switzerland","IND-ECO-EMPL","Share of employment in the transport sector","2006","2006",5.4,,
"CHE","Switzerland","IND-ECO-EMPL","Share of employment in the transport sector","2007","2007",5.3,,
"CHE","Switzerland","IND-ECO-EMPL","Share of employment in the transport sector","2008","2008",4.2,,
"CHE","Switzerland","IND-ECO-EMPL","Share of employment in the transport sector","2009","2009",4.2,,
"CHE","Switzerland","IND-ECO-EMPL","Share of employment in the transport sector","2010","2010",4.3,,
"CHE","Switzerland","IND-ECO-EMPL","Share of employment in the transport sector","2011","2011",4.2,,
"CHE","Switzerland","IND-ECO-EMPL","Share of employment in the transport sector","2012","2012",4.3,,
"CHE","Switzerland","IND-ECO-EMPL","Share of employment in the transport sector","2013","2013",4.4,,
"CHE","Switzerland","IND-ECO-EMPL","Share of employment in the transport sector","2014","2014",4.3,,
"CHE","Switzerland","IND-ECO-EMPL","Share of employment in the transport sector","2015","2015",4.4,,
"CHE","Switzerland","IND-ECO-VA","Share of value added by the transport sector","2000","2000",4.1,,
"CHE","Switzerland","IND-ECO-VA","Share of value added by the transport sector","2001","2001",4.1,,
"CHE","Switzerland","IND-ECO-VA","Share of value added by the transport sector","2002","2002",4.2,,
"CHE","Switzerland","IND-ECO-VA","Share of value added by the transport sector","2003","2003",4.2,,
"CHE","Switzerland","IND-ECO-VA","Share of value added by the transport sector","2004","2004",4.2,,
"CHE","Switzerland","IND-ECO-VA","Share of value added by the transport sector","2005","2005",4.2,,
"CHE","Switzerland","IND-ECO-VA","Share of value added by the transport sector","2006","2006",4,,
"CHE","Switzerland","IND-ECO-VA","Share of value added by the transport sector","2007","2007",4,,
"CHE","Switzerland","IND-ECO-VA","Share of value added by the transport sector","2008","2008",4.1,,
"CHE","Switzerland","IND-ECO-VA","Share of value added by the transport sector","2009","2009",4.1,,
"CHE","Switzerland","IND-ECO-VA","Share of value added by the transport sector","2010","2010",4.1,,
"CHE","Switzerland","IND-ECO-VA","Share of value added by the transport sector","2011","2011",4.2,,
"CHE","Switzerland","IND-ECO-VA","Share of value added by the transport sector","2012","2012",4.2,,
"CHE","Switzerland","IND-ECO-VA","Share of value added by the transport sector","2013","2013",4.1,,
"CHE","Switzerland","IND-ECO-VA","Share of value added by the transport sector","2014","2014",4.1,,
"TUR","Turkey","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2009","2009",12.7,,
"TUR","Turkey","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2010","2010",13.5,,
"TUR","Turkey","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2011","2011",14.2,,
"TUR","Turkey","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2012","2012",14.7,,
"TUR","Turkey","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2013","2013",16.4,,
"TUR","Turkey","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2014","2014",16.3,,
"TUR","Turkey","IND-ECO-EMPL","Share of employment in the transport sector","2000","2000",4.9,,
"TUR","Turkey","IND-ECO-EMPL","Share of employment in the transport sector","2001","2001",4.8,,
"TUR","Turkey","IND-ECO-EMPL","Share of employment in the transport sector","2002","2002",4.7,,
"TUR","Turkey","IND-ECO-EMPL","Share of employment in the transport sector","2003","2003",4.8,,
"TUR","Turkey","IND-ECO-EMPL","Share of employment in the transport sector","2004","2004",5.3,,
"TUR","Turkey","IND-ECO-EMPL","Share of employment in the transport sector","2005","2005",5.4,,
"TUR","Turkey","IND-ECO-EMPL","Share of employment in the transport sector","2006","2006",5.4,,
"TUR","Turkey","IND-ECO-EMPL","Share of employment in the transport sector","2007","2007",5.5,,
"TUR","Turkey","IND-ECO-EMPL","Share of employment in the transport sector","2008","2008",5.1,,
"TUR","Turkey","IND-ECO-EMPL","Share of employment in the transport sector","2009","2009",4.6,,
"TUR","Turkey","IND-ECO-EMPL","Share of employment in the transport sector","2010","2010",4.5,,
"TUR","Turkey","IND-ECO-EMPL","Share of employment in the transport sector","2011","2011",4.3,,
"TUR","Turkey","IND-ECO-EMPL","Share of employment in the transport sector","2012","2012",4.4,,
"TUR","Turkey","IND-ECO-EMPL","Share of employment in the transport sector","2013","2013",4.5,,
"TUR","Turkey","IND-ECO-EMPL","Share of employment in the transport sector","2014","2014",4.3,,
"TUR","Turkey","IND-ECO-EMPL","Share of employment in the transport sector","2015","2015",4.2,,
"GBR","United Kingdom","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2000","2000",13.4,,
"GBR","United Kingdom","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2001","2001",13.4,,
"GBR","United Kingdom","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2002","2002",13.4,,
"GBR","United Kingdom","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2003","2003",13.3,,
"GBR","United Kingdom","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2004","2004",13.2,,
"GBR","United Kingdom","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2005","2005",13.4,,
"GBR","United Kingdom","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2006","2006",13.3,,
"GBR","United Kingdom","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2007","2007",13.6,,
"GBR","United Kingdom","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2008","2008",13.2,,
"GBR","United Kingdom","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2009","2009",13,,
"GBR","United Kingdom","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2010","2010",13.3,,
"GBR","United Kingdom","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2011","2011",13.7,,
"GBR","United Kingdom","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2012","2012",13.8,,
"GBR","United Kingdom","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2013","2013",14,,
"GBR","United Kingdom","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2014","2014",14,,
"GBR","United Kingdom","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2015","2015",14,,
"GBR","United Kingdom","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2000","2000",35,,
"GBR","United Kingdom","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2001","2001",36.2,,
"GBR","United Kingdom","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2002","2002",35.5,,
"GBR","United Kingdom","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2003","2003",35.2,,
"GBR","United Kingdom","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2004","2004",34.7,,
"GBR","United Kingdom","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2005","2005",32.5,,
"GBR","United Kingdom","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2006","2006",31.3,,
"GBR","United Kingdom","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2007","2007",31.1,,
"GBR","United Kingdom","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2008","2008",28,,
"GBR","United Kingdom","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2009","2009",28.8,,
"GBR","United Kingdom","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2010","2010",27.7,,
"GBR","United Kingdom","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2011","2011",26.4,,
"GBR","United Kingdom","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2012","2012",27.1,,
"GBR","United Kingdom","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2013","2013",27.6,,
"GBR","United Kingdom","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2014","2014",28.9,,
"GBR","United Kingdom","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2015","2015",30.9,,
"GBR","United Kingdom","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2000","2000",40.6,,
"GBR","United Kingdom","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2001","2001",39.5,,
"GBR","United Kingdom","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2002","2002",39.9,,
"GBR","United Kingdom","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2003","2003",40.2,,
"GBR","United Kingdom","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2004","2004",39.9,,
"GBR","United Kingdom","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2005","2005",41.8,,
"GBR","United Kingdom","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2006","2006",42.1,,
"GBR","United Kingdom","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2007","2007",41.5,,
"GBR","United Kingdom","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2008","2008",44.8,,
"GBR","United Kingdom","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2009","2009",44,,
"GBR","United Kingdom","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2010","2010",45.8,,
"GBR","United Kingdom","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2011","2011",46.5,,
"GBR","United Kingdom","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2012","2012",45.3,,
"GBR","United Kingdom","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2013","2013",43.4,,
"GBR","United Kingdom","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2014","2014",41.8,,
"GBR","United Kingdom","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2015","2015",39,,
"GBR","United Kingdom","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2000","2000",24.4,,
"GBR","United Kingdom","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2001","2001",24.3,,
"GBR","United Kingdom","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2002","2002",24.6,,
"GBR","United Kingdom","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2003","2003",24.6,,
"GBR","United Kingdom","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2004","2004",25.4,,
"GBR","United Kingdom","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2005","2005",25.7,,
"GBR","United Kingdom","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2006","2006",26.6,,
"GBR","United Kingdom","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2007","2007",27.4,,
"GBR","United Kingdom","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2008","2008",27.2,,
"GBR","United Kingdom","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2009","2009",27.1,,
"GBR","United Kingdom","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2010","2010",26.5,,
"GBR","United Kingdom","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2011","2011",27,,
"GBR","United Kingdom","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2012","2012",27.6,,
"GBR","United Kingdom","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2013","2013",29,,
"GBR","United Kingdom","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2014","2014",29.2,,
"GBR","United Kingdom","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2015","2015",30.1,,
"GBR","United Kingdom","IND-ECO-EMPL","Share of employment in the transport sector","2000","2000",6.8,,
"GBR","United Kingdom","IND-ECO-EMPL","Share of employment in the transport sector","2001","2001",7.1,,
"GBR","United Kingdom","IND-ECO-EMPL","Share of employment in the transport sector","2002","2002",7,,
"GBR","United Kingdom","IND-ECO-EMPL","Share of employment in the transport sector","2003","2003",9.8,,
"GBR","United Kingdom","IND-ECO-EMPL","Share of employment in the transport sector","2004","2004",5.5,,
"GBR","United Kingdom","IND-ECO-EMPL","Share of employment in the transport sector","2005","2005",5.5,,
"GBR","United Kingdom","IND-ECO-EMPL","Share of employment in the transport sector","2006","2006",5.4,,
"GBR","United Kingdom","IND-ECO-EMPL","Share of employment in the transport sector","2007","2007",5.4,,
"GBR","United Kingdom","IND-ECO-EMPL","Share of employment in the transport sector","2008","2008",5.5,,
"GBR","United Kingdom","IND-ECO-EMPL","Share of employment in the transport sector","2009","2009",5.3,,
"GBR","United Kingdom","IND-ECO-EMPL","Share of employment in the transport sector","2010","2010",5,,
"GBR","United Kingdom","IND-ECO-EMPL","Share of employment in the transport sector","2011","2011",5,,
"GBR","United Kingdom","IND-ECO-EMPL","Share of employment in the transport sector","2012","2012",4.8,,
"GBR","United Kingdom","IND-ECO-EMPL","Share of employment in the transport sector","2013","2013",4.9,,
"GBR","United Kingdom","IND-ECO-EMPL","Share of employment in the transport sector","2014","2014",4.8,,
"GBR","United Kingdom","IND-ECO-EMPL","Share of employment in the transport sector","2015","2015",5,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2000","2000",4.7,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2001","2001",4.6,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2002","2002",4.6,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2003","2003",4.5,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2004","2004",4.4,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2005","2005",4.3,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2006","2006",4.1,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2007","2007",4.1,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2008","2008",4.2,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2009","2009",4.1,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2010","2010",4.2,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2011","2011",4.3,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2012","2012",4.2,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2013","2013",4.3,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2014","2014",4.6,,
"GBR","United Kingdom","IND-ECO-VA","Share of value added by the transport sector","2015","2015",4.6,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2000","2000",11.9,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2001","2001",11.7,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2002","2002",11.3,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2003","2003",11.2,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2004","2004",11.2,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2005","2005",11.2,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2006","2006",11,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2007","2007",10.9,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2008","2008",10.4,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2009","2009",9,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2010","2010",9.5,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2011","2011",10.1,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2012","2012",10.2,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2013","2013",10.2,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2014","2014",10.1,,
"USA","United States","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2015","2015",9.3,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2000","2000",40.4,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2001","2001",42.2,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2002","2002",44.2,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2003","2003",42.2,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2004","2004",40.3,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2005","2005",37.4,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2006","2006",34.4,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2007","2007",33.3,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2008","2008",28.2,,
"USA","United States","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2009","2009",30.6,,
